,client_id,f_segment_degrease_prob,f_segment_from,f_segment_to,m_segment_degrease_prob,m_segment_from,m_segment_to,r_segment_degrease_prob,r_segment_from,r_segment_to
8138,11668_id,0.9873298178516524,3.0,4.0,,,,,,
8139,14173_id,0.989829848039186,3.0,4.0,,,,,,
8140,2893_id,0.9573323617836882,3.0,4.0,,,,,,
8141,11186_id,0.9815102639154326,3.0,4.0,,,,,,
8142,13958_id,0.9886727677986733,3.0,4.0,,,,,,
8143,6222_id,0.9614655766717937,3.0,4.0,,,,,,
8144,269_id,0.9563844937896122,3.0,4.0,,,,,,
8145,6422_id,0.9660065199185714,3.0,4.0,,,,,,
8146,431_id,0.9566130689703024,3.0,4.0,,,,,,
8147,2505_id,0.9581023611263997,3.0,4.0,,,,,,
8148,3266_id,0.9605066601483306,3.0,4.0,,,,,,
8149,11767_id,0.9923547859634272,3.0,4.0,,,,,,
8150,12831_id,0.9907219064761097,3.0,4.0,,,,,,
8151,10208_id,0.976455339939287,3.0,4.0,,,,,,
8152,8096_id,0.9685266265795427,3.0,4.0,,,,,,
8153,557_id,0.9563844937896122,3.0,4.0,,,,,,
8154,257_id,0.9566130689703024,3.0,4.0,,,,,,
8155,6547_id,0.9669187762389445,3.0,4.0,,,,,,
8156,15900_id,0.9957319400602501,3.0,4.0,,,,,,
8157,906_id,0.9563844937896122,3.0,4.0,,,,,,
8158,14212_id,0.9961121350269493,3.0,4.0,,,,,,
8160,12369_id,0.9846665062175997,3.0,4.0,,,,,,
8161,16808_id,0.999702796385787,3.0,4.0,,,,,,
8162,14465_id,0.9934078220115385,3.0,4.0,,,,,,
8163,12958_id,0.9877865558401411,3.0,4.0,,,,,,
8164,13542_id,0.987559302738059,3.0,4.0,,,,,,
8165,13411_id,0.9901327337545943,3.0,4.0,,,,,,
8166,10088_id,0.9722972311856497,3.0,4.0,,,,,,
8167,5004_id,0.9587363960915727,3.0,4.0,,,,,,
8168,1213_id,0.9566904992383369,3.0,4.0,,,,,,
8169,3588_id,0.9612483413160137,3.0,4.0,,,,,,
8170,7190_id,0.9630502672683884,3.0,4.0,,,,,,
8171,16026_id,0.9990357625066635,3.0,4.0,,,,,,
8172,1270_id,0.9566130689703024,3.0,4.0,,,,,,
8173,10212_id,0.9828528610653605,3.0,4.0,,,,,,
8174,11567_id,0.9765986330160779,3.0,4.0,,,,,,
8176,15427_id,0.9977778636334689,3.0,4.0,,,,,,
8177,16169_id,0.9998845208804295,3.0,4.0,,,,,,
8179,7559_id,0.9694867506048805,3.0,4.0,,,,,,
8180,13917_id,0.9887809334409726,3.0,4.0,,,,,,
8181,10333_id,0.9763119714525016,3.0,4.0,,,,,,
8182,1999_id,0.9578400447364805,3.0,4.0,,,,,,
8183,9010_id,0.9748757727008168,3.0,4.0,,,,,,
8185,14191_id,0.9968396164907735,3.0,4.0,,,,,,
8186,16299_id,0.9995821801922837,3.0,4.0,,,,,,
8187,2254_id,0.9573323617836882,3.0,4.0,,,,,,
8188,14221_id,0.9975674556313515,3.0,4.0,,,,,,
8189,3038_id,0.9581910558153237,3.0,4.0,,,,,,
8190,9711_id,0.9804124609772962,3.0,4.0,,,,,,
8191,14196_id,0.9986876626099024,3.0,4.0,,,,,,
8192,6659_id,0.9687994235749637,3.0,4.0,,,,,,
8193,7897_id,0.9632855056761368,3.0,4.0,,,,,,
8194,11420_id,0.9832483841089348,3.0,4.0,,,,,,
8195,6004_id,0.9673157896639997,3.0,4.0,,,,,,
8196,17394_id,0.999896888279719,3.0,4.0,,,,,,
8197,1288_id,0.9565362586545506,3.0,4.0,,,,,,
8198,6107_id,0.9686628662512321,3.0,4.0,,,,,,
8199,5418_id,0.9591124684341611,3.0,4.0,,,,,,
8200,2096_id,0.9568472233826686,3.0,4.0,,,,,,
8201,3976_id,0.9601978019624557,3.0,4.0,,,,,,
8202,39_id,0.9565362586545506,3.0,4.0,,,,,,
8203,7271_id,0.9674488922358927,3.0,4.0,,,,,,
8204,2876_id,0.9574990800404382,3.0,4.0,,,,,,
8205,15361_id,0.9988138389323559,3.0,4.0,,,,,,
8206,13034_id,0.9887809334409726,3.0,4.0,,,,,,
8207,13597_id,0.9909133430754911,3.0,4.0,,,,,,
8208,10546_id,0.9791566635564589,3.0,4.0,,,,,,
8209,4287_id,0.9598944191389507,3.0,4.0,,,,,,
8210,7214_id,0.9700416686864682,3.0,4.0,,,,,,
8211,6307_id,0.9661355834460079,3.0,4.0,,,,,,
8212,9763_id,0.9820515546427989,3.0,4.0,,,,,,
8213,1736_id,0.957415407494637,3.0,4.0,,,,,,
8214,2590_id,0.9582803782387187,3.0,4.0,,,,,,
8215,1452_id,0.9581910558153237,3.0,4.0,,,,,,
8216,3362_id,0.9608209456576291,3.0,4.0,,,,,,
8217,7804_id,0.9637623449362516,3.0,4.0,,,,,,
8220,15505_id,0.9994095388192903,3.0,4.0,,,,,,
8221,6039_id,0.9674488922358927,3.0,4.0,,,,,,
8222,5560_id,0.9594010603062575,3.0,4.0,,,,,,
8223,5763_id,0.9661355834460079,3.0,4.0,,,,,,
8224,6313_id,0.9679849700086544,3.0,4.0,,,,,,
8225,15814_id,0.9979733546970557,3.0,4.0,,,,,,
8226,3897_id,0.9591124684341611,3.0,4.0,,,,,,
8227,8798_id,0.9791566635564589,3.0,4.0,,,,,,
8228,13117_id,0.9913810251151485,3.0,4.0,,,,,,
8230,14983_id,0.9982401935374127,3.0,4.0,,,,,,
8231,14562_id,0.9933305599613497,3.0,4.0,,,,,,
8232,1830_id,0.9581023611263997,3.0,4.0,,,,,,
8233,1403_id,0.9568472233826686,3.0,4.0,,,,,,
8234,5410_id,0.9613566661902195,3.0,4.0,,,,,,
8235,5811_id,0.9685266265795427,3.0,4.0,,,,,,
8236,421_id,0.9566130689703024,3.0,4.0,,,,,,
8237,16007_id,0.9988921600220294,3.0,4.0,,,,,,
8239,224_id,0.9564600672824781,3.0,4.0,,,,,,
8240,14218_id,0.9941465468984616,3.0,4.0,,,,,,
8241,9722_id,0.9777413785326277,3.0,4.0,,,,,,
8242,10054_id,0.9765986330160779,3.0,4.0,,,,,,
8244,11352_id,0.9788750817379754,3.0,4.0,,,,,,
8245,10240_id,0.9717288501801814,3.0,4.0,,,,,,
8246,15561_id,0.9943562645610837,3.0,4.0,,,,,,
8247,5032_id,0.9605066601483306,3.0,4.0,,,,,,
8248,6203_id,0.9687994235749637,3.0,4.0,,,,,,
8249,3171_id,0.9581023611263997,3.0,4.0,,,,,,
8251,3153_id,0.957753861926865,3.0,4.0,,,,,,
8252,8324_id,0.9704605266547355,3.0,4.0,,,,,,
8253,10273_id,0.9791566635564589,3.0,4.0,,,,,,
8254,1102_id,0.9566904992383369,3.0,4.0,,,,,,
8255,2373_id,0.9576683069954581,3.0,4.0,,,,,,
8256,5574_id,0.9596952268325996,3.0,4.0,,,,,,
8257,751_id,0.9566130689703024,3.0,4.0,,,,,,
8258,14479_id,0.9994095388192903,3.0,4.0,,,,,,
8259,13751_id,0.9911022891729387,3.0,4.0,,,,,,
8260,1085_id,0.9566904992383369,3.0,4.0,,,,,,
8261,16108_id,0.9937106838851256,3.0,4.0,,,,,,
8262,3101_id,0.9569265189913705,3.0,4.0,,,,,,
8263,7955_id,0.9634039258629731,3.0,4.0,,,,,,
8265,4209_id,0.960715583995487,3.0,4.0,,,,,,
8266,16353_id,0.9998679158448911,3.0,4.0,,,,,,
8267,11800_id,0.9922694012768895,3.0,4.0,,,,,,
8271,5177_id,0.9609269044052766,3.0,4.0,,,,,,
8272,6515_id,0.9677162095150623,3.0,4.0,,,,,,
8273,4099_id,0.9594010603062575,3.0,4.0,,,,,,
8275,16122_id,0.9956754273228754,3.0,4.0,,,,,,
8276,5688_id,0.963167618246311,3.0,4.0,,,,,,
8278,2168_id,0.9573323617836882,3.0,4.0,,,,,,
8279,1032_id,0.9563844937896122,3.0,4.0,,,,,,
8280,5917_id,0.9653678126988123,3.0,4.0,,,,,,
8281,11336_id,0.9783095915527157,3.0,4.0,,,,,,
8282,15015_id,0.9940037027180073,3.0,4.0,,,,,,
8283,10058_id,0.9727250061609718,3.0,4.0,,,,,,
8284,8962_id,0.9788750817379754,3.0,4.0,,,,,,
8285,9461_id,0.9799960848577036,3.0,4.0,,,,,,
8286,11911_id,0.9862702472727436,3.0,4.0,,,,,,
8287,2045_id,0.9576683069954581,3.0,4.0,,,,,,
8288,4199_id,0.9608209456576291,3.0,4.0,,,,,,
8290,9468_id,0.9820515546427989,3.0,4.0,,,,,,
8291,3829_id,0.95892318424909,3.0,4.0,,,,,,
8292,9020_id,0.9825872401781298,3.0,4.0,,,,,,
8293,9946_id,0.9808263717731156,3.0,4.0,,,,,,
8294,2010_id,0.957415407494637,3.0,4.0,,,,,,
8295,7248_id,0.9708814681402489,3.0,4.0,,,,,,
8296,15465_id,0.9944249638424655,3.0,4.0,,,,,,
8297,4693_id,0.9586439397393727,3.0,4.0,,,,,,
8298,17340_id,0.9999336861150933,3.0,4.0,,,,,,
8299,7872_id,0.9634039258629731,3.0,4.0,,,,,,
8300,11927_id,0.9857856860778207,3.0,4.0,,,,,,
8301,8915_id,0.9794373949490175,3.0,4.0,,,,,,
8302,3321_id,0.9593042421783646,3.0,4.0,,,,,,
8303,7074_id,0.9635228750397961,3.0,4.0,,,,,,
8304,10921_id,0.9809637633949639,3.0,4.0,,,,,,
8305,4544_id,0.960715583995487,3.0,4.0,,,,,,
8306,13686_id,0.9892076858732006,3.0,4.0,,,,,,
8307,14994_id,0.9990525479790139,3.0,4.0,,,,,,
8309,15180_id,0.9942170577149207,3.0,4.0,,,,,,
8310,10872_id,0.9750194865872313,3.0,4.0,,,,,,
8311,15734_id,0.9992891246708944,3.0,4.0,,,,,,
8312,4562_id,0.959794515727673,3.0,4.0,,,,,,
8313,6134_id,0.9707409343100688,3.0,4.0,,,,,,
8314,4920_id,0.9585521093151637,3.0,4.0,,,,,,
8315,7007_id,0.9715871576400225,3.0,4.0,,,,,,
8316,7944_id,0.9635228750397961,3.0,4.0,,,,,,
8317,5473_id,0.9587363960915727,3.0,4.0,,,,,,
8318,16069_id,0.9992891246708944,3.0,4.0,,,,,,
8319,8638_id,0.9743010562150962,3.0,4.0,,,,,,
8320,4028_id,0.9608209456576291,3.0,4.0,,,,,,
8321,10997_id,0.9840284055375232,3.0,4.0,,,,,,
8322,3785_id,0.9584609053158293,3.0,4.0,,,,,,
8323,9341_id,0.981374111476764,3.0,4.0,,,,,,
8324,212_id,0.9565362586545506,3.0,4.0,,,,,,
8328,5369_id,0.959794515727673,3.0,4.0,,,,,,
8329,6146_id,0.9673157896639997,3.0,4.0,,,,,,
8330,4560_id,0.9584609053158293,3.0,4.0,,,,,,
8331,198_id,0.9563095370562278,3.0,4.0,,,,,,
8332,14100_id,0.9895214829113775,3.0,4.0,,,,,,
8333,14419_id,0.998752087319809,3.0,4.0,,,,,,
8334,1656_id,0.9572499424900343,3.0,4.0,,,,,,
8335,302_id,0.9564600672824781,3.0,4.0,,,,,,
8336,1770_id,0.9574990800404382,3.0,4.0,,,,,,
8337,3275_id,0.9590175147161983,3.0,4.0,,,,,,
8338,11163_id,0.9722972311856497,3.0,4.0,,,,,,
8339,12405_id,0.986746516358119,3.0,4.0,,,,,,
8340,12940_id,0.986390101879469,3.0,4.0,,,,,,
8341,16589_id,0.999958088258459,3.0,4.0,,,,,,
8342,8586_id,0.9804124609772962,3.0,4.0,,,,,,
8343,3821_id,0.9603001485675445,3.0,4.0,,,,,,
8344,11477_id,0.9738703735285834,3.0,4.0,,,,,,
8345,6923_id,0.9630502672683884,3.0,4.0,,,,,,
8346,11719_id,0.9923547859634272,3.0,4.0,,,,,,
8348,4321_id,0.9596952268325996,3.0,4.0,,,,,,
8349,6903_id,0.9699025443174735,3.0,4.0,,,,,,
8350,4145_id,0.9604031018891913,3.0,4.0,,,,,,
8351,9225_id,0.9806886864660534,3.0,4.0,,,,,,
8352,6614_id,0.9708814681402489,3.0,4.0,,,,,,
8353,12474_id,0.9886727677986733,3.0,4.0,,,,,,
8354,9684_id,0.9809637633949639,3.0,4.0,,,,,,
8355,10019_id,0.9815102639154326,3.0,4.0,,,,,,
8356,9518_id,0.9765986330160779,3.0,4.0,,,,,,
8357,2363_id,0.9574990800404382,3.0,4.0,,,,,,
8358,11956_id,0.9877865558401411,3.0,4.0,,,,,,
8359,12692_id,0.9920094797682405,3.0,4.0,,,,,,
8360,10308_id,0.9767418432884838,3.0,4.0,,,,,,
8361,5041_id,0.9600960637797062,3.0,4.0,,,,,,
8362,14829_id,0.9995211657789734,3.0,4.0,,,,,,
8363,4146_id,0.9599949356519604,3.0,4.0,,,,,,
8364,5925_id,0.9647405815150634,3.0,4.0,,,,,,
8365,2232_id,0.9567685504107785,3.0,4.0,,,,,,
8367,1816_id,0.9581023611263997,3.0,4.0,,,,,,
8368,16128_id,0.9938584187120061,3.0,4.0,,,,,,
8369,5420_id,0.9594984978876875,3.0,4.0,,,,,,
8370,8371_id,0.9648650806250946,3.0,4.0,,,,,,
8372,9732_id,0.9783095915527157,3.0,4.0,,,,,,
8373,3473_id,0.9594010603062575,3.0,4.0,,,,,,
8374,2610_id,0.9576683069954581,3.0,4.0,,,,,,
8375,13471_id,0.9873298178516524,3.0,4.0,,,,,,
8376,15360_id,0.9977094205061471,3.0,4.0,,,,,,
8377,8829_id,0.976455339939287,3.0,4.0,,,,,,
8378,13993_id,0.9851687290473894,3.0,4.0,,,,,,
8379,10609_id,0.9835100612089993,3.0,4.0,,,,,,
8381,12165_id,0.9916541268427536,3.0,4.0,,,,,,
8382,1506_id,0.9568472233826686,3.0,4.0,,,,,,
8383,14941_id,0.9951414285250391,3.0,4.0,,,,,,
8384,10148_id,0.9774563947455734,3.0,4.0,,,,,,
8385,7951_id,0.9715871576400225,3.0,4.0,,,,,,
8386,12957_id,0.9883447632729564,3.0,4.0,,,,,,
8387,5334_id,0.9590175147161983,3.0,4.0,,,,,,
8388,3043_id,0.9569265189913705,3.0,4.0,,,,,,
8389,10935_id,0.9755942574285165,3.0,4.0,,,,,,
8390,11938_id,0.9921833887507756,3.0,4.0,,,,,,
8391,4048_id,0.9594010603062575,3.0,4.0,,,,,,
8392,2474_id,0.957415407494637,3.0,4.0,,,,,,
8393,5582_id,0.9600960637797062,3.0,4.0,,,,,,
8394,12022_id,0.9902324706554212,3.0,4.0,,,,,,
8395,15052_id,0.9980045367277068,3.0,4.0,,,,,,
8396,15482_id,0.9963675594573677,3.0,4.0,,,,,,
8397,1548_id,0.958014294331947,3.0,4.0,,,,,,
8398,2999_id,0.9581910558153237,3.0,4.0,,,,,,
8399,7049_id,0.9671830656211338,3.0,4.0,,,,,,
8400,17257_id,0.9999199720303724,3.0,4.0,,,,,,
8401,3841_id,0.9598944191389507,3.0,4.0,,,,,,
8402,2100_id,0.957086981176742,3.0,4.0,,,,,,
8403,5128_id,0.9606108214924574,3.0,4.0,,,,,,
8404,11007_id,0.9721549087017305,3.0,4.0,,,,,,
8405,13969_id,0.9861498743203482,3.0,4.0,,,,,,
8406,5708_id,0.9648650806250946,3.0,4.0,,,,,,
8407,8924_id,0.9778836619546326,3.0,4.0,,,,,,
8408,13965_id,0.9857856860778207,3.0,4.0,,,,,,
8409,9861_id,0.9724396931038836,3.0,4.0,,,,,,
8410,6962_id,0.969210937582687,3.0,4.0,,,,,,
8411,2466_id,0.9576683069954581,3.0,4.0,,,,,,
8413,5052_id,0.9593042421783646,3.0,4.0,,,,,,
8414,1876_id,0.9574990800404382,3.0,4.0,,,,,,
8415,11406_id,0.9775989537097007,3.0,4.0,,,,,,
8416,574_id,0.9563095370562278,3.0,4.0,,,,,,
8417,13571_id,0.9850438809063475,3.0,4.0,,,,,,
8418,6928_id,0.970181045066097,3.0,4.0,,,,,,
8419,8883_id,0.9799960848577036,3.0,4.0,,,,,,
8420,11402_id,0.977170903535338,3.0,4.0,,,,,,
8422,6689_id,0.9675823674876689,3.0,4.0,,,,,,
8423,1499_id,0.957086981176742,3.0,4.0,,,,,,
8424,8633_id,0.9755942574285165,3.0,4.0,,,,,,
8425,14637_id,0.9970569995798578,3.0,4.0,,,,,,
8426,14157_id,0.992690050926527,3.0,4.0,,,,,,
8427,14907_id,0.9972223111008697,3.0,4.0,,,,,,
8428,975_id,0.9563095370562278,3.0,4.0,,,,,,
8429,13549_id,0.9894174849272271,3.0,4.0,,,,,,
8430,12192_id,0.9889954962725191,3.0,4.0,,,,,,
8431,13485_id,0.9897276662632324,3.0,4.0,,,,,,
8432,13221_id,0.9897276662632324,3.0,4.0,,,,,,
8433,11761_id,0.9887809334409726,3.0,4.0,,,,,,
8434,5845_id,0.9700416686864682,3.0,4.0,,,,,,
8435,11819_id,0.9851687290473894,3.0,4.0,,,,,,
8436,3830_id,0.9594010603062575,3.0,4.0,,,,,,
8437,12425_id,0.9870981273746339,3.0,4.0,,,,,,
8439,4532_id,0.9587363960915727,3.0,4.0,,,,,,
8440,1433_id,0.9570064380159795,3.0,4.0,,,,,,
8442,239_id,0.9566130689703024,3.0,4.0,,,,,,
8443,13401_id,0.9924395429934962,3.0,4.0,,,,,,
8444,7726_id,0.9654946557512595,3.0,4.0,,,,,,
8445,8513_id,0.9778836619546326,3.0,4.0,,,,,,
8446,4669_id,0.9584609053158293,3.0,4.0,,,,,,
8447,8279_id,0.9706006181699132,3.0,4.0,,,,,,
8449,5571_id,0.9603001485675445,3.0,4.0,,,,,,
8450,15880_id,0.9993869811438644,3.0,4.0,,,,,,
8451,15652_id,0.9963675594573677,3.0,4.0,,,,,,
8452,2114_id,0.9581910558153237,3.0,4.0,,,,,,
8453,10461_id,0.9718707109896894,3.0,4.0,,,,,,
8454,9942_id,0.9740138857571307,3.0,4.0,,,,,,
8456,1360_id,0.9566130689703024,3.0,4.0,,,,,,
8458,1301_id,0.9565362586545506,3.0,4.0,,,,,,
8459,8503_id,0.9795774243585461,3.0,4.0,,,,,,
8460,14073_id,0.9922694012768895,3.0,4.0,,,,,,
8461,9317_id,0.9838994591408846,3.0,4.0,,,,,,
8462,292_id,0.9563844937896122,3.0,4.0,,,,,,
8463,7539_id,0.9632855056761368,3.0,4.0,,,,,,
8464,2153_id,0.9581910558153237,3.0,4.0,,,,,,
8465,11264_id,0.976455339939287,3.0,4.0,,,,,,
8466,2243_id,0.9573323617836882,3.0,4.0,,,,,,
8467,3219_id,0.9600960637797062,3.0,4.0,,,,,,
8469,8683_id,0.9787339894183665,3.0,4.0,,,,,,
8471,3143_id,0.9574990800404382,3.0,4.0,,,,,,
8472,10356_id,0.9765986330160779,3.0,4.0,,,,,,
8473,12911_id,0.9866282402774176,3.0,4.0,,,,,,
8474,2551_id,0.957415407494637,3.0,4.0,,,,,,
8475,6549_id,0.970181045066097,3.0,4.0,,,,,,
8476,14996_id,0.9995303332865499,3.0,4.0,,,,,,
8477,12597_id,0.9887809334409726,3.0,4.0,,,,,,
8478,12465_id,0.9857856860778207,3.0,4.0,,,,,,
8479,5068_id,0.96103345809091,3.0,4.0,,,,,,
8480,9746_id,0.9791566635564589,3.0,4.0,,,,,,
8481,2878_id,0.9573323617836882,3.0,4.0,,,,,,
8482,14156_id,0.9908179356499621,3.0,4.0,,,,,,
8483,8321_id,0.9634039258629731,3.0,4.0,,,,,,
8484,179_id,0.9566130689703024,3.0,4.0,,,,,,
8485,11637_id,0.9855403780156029,3.0,4.0,,,,,,
8486,1324_id,0.9563844937896122,3.0,4.0,,,,,,
8487,2678_id,0.958014294331947,3.0,4.0,,,,,,
8488,5453_id,0.9609269044052766,3.0,4.0,,,,,,
8489,8705_id,0.9767418432884838,3.0,4.0,,,,,,
8490,14622_id,0.9968840649436754,3.0,4.0,,,,,,
8491,415_id,0.9563844937896122,3.0,4.0,,,,,,
8493,12371_id,0.9884546801796836,3.0,4.0,,,,,,
8494,6751_id,0.9632855056761368,3.0,4.0,,,,,,
8495,7440_id,0.9619070231990328,3.0,4.0,,,,,,
8496,4118_id,0.95892318424909,3.0,4.0,,,,,,
8499,7779_id,0.9666560697517415,3.0,4.0,,,,,,
8500,7664_id,0.9623576246572701,3.0,4.0,,,,,,
8501,8793_id,0.9816460906809799,3.0,4.0,,,,,,
8502,449_id,0.9563844937896122,3.0,4.0,,,,,,
8503,7697_id,0.9652414288187131,3.0,4.0,,,,,,
8504,4874_id,0.95892318424909,3.0,4.0,,,,,,
8505,7645_id,0.962471683399542,3.0,4.0,,,,,,
8506,2508_id,0.957753861926865,3.0,4.0,,,,,,
8507,8873_id,0.9773137089207371,3.0,4.0,,,,,,
8508,10865_id,0.9817815855188614,3.0,4.0,,,,,,
8509,1631_id,0.9582803782387187,3.0,4.0,,,,,,
8510,11074_id,0.9734402179555028,3.0,4.0,,,,,,
8511,8049_id,0.9665253241099163,3.0,4.0,,,,,,
8512,4305_id,0.9591124684341611,3.0,4.0,,,,,,
8513,4012_id,0.960715583995487,3.0,4.0,,,,,,
8514,8500_id,0.9825872401781298,3.0,4.0,,,,,,
8516,1197_id,0.9563095370562278,3.0,4.0,,,,,,
8517,15957_id,0.9972624718078662,3.0,4.0,,,,,,
8518,8143_id,0.9621311911161262,3.0,4.0,,,,,,
8519,13315_id,0.987559302738059,3.0,4.0,,,,,,
8520,2164_id,0.9578400447364805,3.0,4.0,,,,,,
8521,12612_id,0.9924395429934962,3.0,4.0,,,,,,
8522,406_id,0.9563095370562278,3.0,4.0,,,,,,
8523,15585_id,0.9983224588737012,3.0,4.0,,,,,,
8524,12213_id,0.989829848039186,3.0,4.0,,,,,,
8525,8665_id,0.9724396931038836,3.0,4.0,,,,,,
8526,7306_id,0.9648650806250946,3.0,4.0,,,,,,
8527,105_id,0.9566130689703024,3.0,4.0,,,,,,
8528,9404_id,0.9735835322135447,3.0,4.0,,,,,,
8529,10572_id,0.9827202406745573,3.0,4.0,,,,,,
8530,14598_id,0.9980657309025713,3.0,4.0,,,,,,
8531,13800_id,0.9911022891729387,3.0,4.0,,,,,,
8533,7460_id,0.9635228750397961,3.0,4.0,,,,,,
8534,6073_id,0.9637623449362516,3.0,4.0,,,,,,
8535,1198_id,0.9564600672824781,3.0,4.0,,,,,,
8536,6158_id,0.9661355834460079,3.0,4.0,,,,,,
8537,343_id,0.9565362586545506,3.0,4.0,,,,,,
8538,7419_id,0.9704605266547355,3.0,4.0,,,,,,
8539,2131_id,0.9572499424900343,3.0,4.0,,,,,,
8540,8600_id,0.9836402816418031,3.0,4.0,,,,,,
8541,12688_id,0.9870981273746339,3.0,4.0,,,,,,
8542,9308_id,0.9806886864660534,3.0,4.0,,,,,,
8543,486_id,0.9563844937896122,3.0,4.0,,,,,,
8544,1579_id,0.9581023611263997,3.0,4.0,,,,,,
8545,14183_id,0.9868642586726741,3.0,4.0,,,,,,
8546,12799_id,0.9910081278579697,3.0,4.0,,,,,,
8547,13638_id,0.9888885103821167,3.0,4.0,,,,,,
8549,12363_id,0.9870981273746339,3.0,4.0,,,,,,
8550,5950_id,0.9614655766717937,3.0,4.0,,,,,,
8551,11450_id,0.9751631994621308,3.0,4.0,,,,,,
8553,4150_id,0.9588294778062912,3.0,4.0,,,,,,
8554,3573_id,0.9585521093151637,3.0,4.0,,,,,,
8555,10299_id,0.9799960848577036,3.0,4.0,,,,,,
8556,8950_id,0.9731538392256407,3.0,4.0,,,,,,
8557,14632_id,0.9927723004256183,3.0,4.0,,,,,,
8558,13208_id,0.9919215832679084,3.0,4.0,,,,,,
8559,12212_id,0.9892076858732006,3.0,4.0,,,,,,
8560,10358_id,0.9738703735285834,3.0,4.0,,,,,,
8561,14737_id,0.9978774288975596,3.0,4.0,,,,,,
8562,3581_id,0.9586439397393727,3.0,4.0,,,,,,
8563,14000_id,0.9916541268427536,3.0,4.0,,,,,,
8564,13267_id,0.9846665062175997,3.0,4.0,,,,,,
8565,7837_id,0.9677162095150623,3.0,4.0,,,,,,
8566,14616_id,0.9937848583057846,3.0,4.0,,,,,,
8567,1001_id,0.9566904992383369,3.0,4.0,,,,,,
8568,9806_id,0.9767418432884838,3.0,4.0,,,,,,
8570,14101_id,0.9888885103821167,3.0,4.0,,,,,,
8571,12246_id,0.9868642586726741,3.0,4.0,,,,,,
8573,3037_id,0.9572499424900343,3.0,4.0,,,,,,
8574,5277_id,0.9593042421783646,3.0,4.0,,,,,,
8575,10311_id,0.9717288501801814,3.0,4.0,,,,,,
8576,7724_id,0.9660065199185714,3.0,4.0,,,,,,
8577,566_id,0.9566904992383369,3.0,4.0,,,,,,
8578,4822_id,0.9606108214924574,3.0,4.0,,,,,,
8579,12265_id,0.990625256519248,3.0,4.0,,,,,,
8580,8746_id,0.9832483841089348,3.0,4.0,,,,,,
8581,9326_id,0.982985095572551,3.0,4.0,,,,,,
8583,937_id,0.9563844937896122,3.0,4.0,,,,,,
8584,4030_id,0.9584609053158293,3.0,4.0,,,,,,
8585,2020_id,0.9578400447364805,3.0,4.0,,,,,,
8586,10124_id,0.976025037883971,3.0,4.0,,,,,,
8588,9575_id,0.9780257967378738,3.0,4.0,,,,,,
8589,4907_id,0.9611406044930144,3.0,4.0,,,,,,
8590,6576_id,0.9711631609650248,3.0,4.0,,,,,,
8591,12923_id,0.9894174849272271,3.0,4.0,,,,,,
8592,15128_id,0.9949530920033051,3.0,4.0,,,,,,
8593,8987_id,0.9790159754585342,3.0,4.0,,,,,,
8594,1268_id,0.9565362586545506,3.0,4.0,,,,,,
8595,13347_id,0.9887809334409726,3.0,4.0,,,,,,
8596,2446_id,0.957086981176742,3.0,4.0,,,,,,
8597,12998_id,0.9884546801796836,3.0,4.0,,,,,,
8598,15066_id,0.9988921600220294,3.0,4.0,,,,,,
8599,7457_id,0.969210937582687,3.0,4.0,,,,,,
8600,7144_id,0.9686628662512321,3.0,4.0,,,,,,
8601,13742_id,0.987559302738059,3.0,4.0,,,,,,
8602,3177_id,0.9567685504107785,3.0,4.0,,,,,,
8603,7281_id,0.9707409343100688,3.0,4.0,,,,,,
8604,11919_id,0.9888885103821167,3.0,4.0,,,,,,
8605,12702_id,0.9846665062175997,3.0,4.0,,,,,,
8606,12643_id,0.9885640158789459,3.0,4.0,,,,,,
8607,14161_id,0.9874448376583201,3.0,4.0,,,,,,
8608,6186_id,0.9644930364716985,3.0,4.0,,,,,,
8609,3997_id,0.9596952268325996,3.0,4.0,,,,,,
8610,11174_id,0.9761685349618341,3.0,4.0,,,,,,
8611,11952_id,0.9886727677986733,3.0,4.0,,,,,,
8612,10095_id,0.9720127328960105,3.0,4.0,,,,,,
8613,1517_id,0.958014294331947,3.0,4.0,,,,,,
8614,9019_id,0.9795774243585461,3.0,4.0,,,,,,
8615,12125_id,0.984284987416415,3.0,4.0,,,,,,
8617,58_id,0.9563095370562278,3.0,4.0,,,,,,
8618,6027_id,0.9642474589184996,3.0,4.0,,,,,,
8619,4856_id,0.9608209456576291,3.0,4.0,,,,,,
8621,8187_id,0.9632855056761368,3.0,4.0,,,,,,
8622,4474_id,0.9594010603062575,3.0,4.0,,,,,,
8623,14845_id,0.9990690842634198,3.0,4.0,,,,,,
8624,10018_id,0.9740138857571307,3.0,4.0,,,,,,
8625,5028_id,0.9586439397393727,3.0,4.0,,,,,,
8627,8965_id,0.9730107895103726,3.0,4.0,,,,,,
8628,5622_id,0.9706006181699132,3.0,4.0,,,,,,
8629,2086_id,0.9569265189913705,3.0,4.0,,,,,,
8630,3301_id,0.9596952268325996,3.0,4.0,,,,,,
8631,17453_id,0.9999336861150933,3.0,4.0,,,,,,
8632,90_id,0.9563095370562278,3.0,4.0,,,,,,
8633,4078_id,0.9606108214924574,3.0,4.0,,,,,,
8636,11714_id,0.9846665062175997,3.0,4.0,,,,,,
8637,992_id,0.9565362586545506,3.0,4.0,,,,,,
8638,8867_id,0.9780257967378738,3.0,4.0,,,,,,
